"","X","SubjectID","ExperimentName","Session","Age","Handedness","Sex","CRESP","List2","PairCode","Sound1","Sound2","PWType","WordType","zMFCC","Condition","RESP","Trial","RT","ACC","SyllPos","TrialType","c_Trial"
"1698",5226,"Base_Test2_121","Test2",1,23,"right","female","1","40","PW vs In FW","buroku.wav","pikula.wav",1,NA,1.24917468413952,"Familiar",5,18,1333,0,"Initial","PW vs FW",-10.5809554551323
"1699",5227,"Base_Test2_121","Test2",1,23,"right","female","1","18","Word vs Med FW","gotibu.wav","godobu.wav",NA,NA,0.188825795403843,"Familiar",1,19,1580,1,"Medial","Word vs FW",-9.58095545513234
"1700",5228,"Base_Test2_121","Test2",1,23,"right","female","5","15","Word vs In FW","dadopa.wav","pidopa.wav",NA,NA,1.14212436080289,"Familiar",5,20,1463,1,"Initial","Word vs FW",-8.58095545513234
"1701",5229,"Base_Test2_121","Test2",1,23,"right","female","5","21","Word vs Med FW","dadobi.wav","datubi.wav",NA,NA,-0.511235860396801,"Familiar",5,21,3438,1,"Medial","Word vs FW",-7.58095545513234
"1702",5230,"Base_Test2_121","Test2",1,23,"right","female","5","7","Word vs PW","lapido.wav","pidopa.wav",1,NA,NA,"Familiar",5,22,2282,1,NA,"Word vs PW",-6.58095545513234
"1703",5231,"Base_Test2_121","Test2",1,23,"right","female","1","38","PW vs In FW","tiburo.wav","datibu.wav",2,NA,-0.974709168761662,"Familiar",1,23,1997,1,"Initial","PW vs FW",-5.58095545513234
"1704",5232,"Base_Test2_121","Test2",1,23,"right","female","1","39","PW vs In FW","dopada.wav","dadopa.wav",2,NA,1.14212436080289,"Familiar",1,24,1482,1,"Initial","PW vs FW",-4.58095545513234
"1705",5233,"Base_Test2_121","Test2",1,23,"right","female","1","17","Word vs Med FW","datubi.wav","dakubi.wav",NA,NA,-0.220218909100643,"Familiar",1,25,1608,1,"Medial","Word vs FW",-3.58095545513234
"1706",5234,"Base_Test2_121","Test2",1,23,"right","female","5","43","PW vs Med FW","pitipa.wav","bupido.wav",1,NA,0.188825795403843,"Familiar",1,26,1571,0,"Medial","PW vs FW",-2.58095545513234
"1707",5235,"Base_Test2_121","Test2",1,23,"right","female","5","51","PW vs Fin FW","pidobi.wav","bupido.wav",1,NA,-0.6002713510153,"Familiar",1,27,1583,0,"Final","PW vs FW",-1.58095545513234
"1708",5236,"Base_Test2_121","Test2",1,23,"right","female","1","4","Word vs PW","rokula.wav","buroku.wav",1,NA,NA,"Familiar",1,28,1655,1,NA,"Word vs PW",-0.580955455132344
"1709",5237,"Base_Test2_121","Test2",1,23,"right","female","5","14","Word vs In FW","datibu.wav","gotibu.wav",NA,NA,-0.974709168761662,"Familiar",1,29,1530,0,"Initial","Word vs FW",0.419044544867656
"1710",5238,"Base_Test2_121","Test2",1,23,"right","female","1","26","Word vs Fin FW","gotibu.wav","gotibi.wav",NA,NA,-0.0477641717231296,"Familiar",5,30,5559,0,"Final","Word vs FW",1.41904454486766
"1711",5239,"Base_Test2_121","Test2",1,23,"right","female","5","22","Word vs Med FW","gotubu.wav","gotibu.wav",NA,NA,-0.423838312135714,"Familiar",5,31,1269,1,"Medial","Word vs FW",2.41904454486766
"1712",5240,"Base_Test2_121","Test2",1,23,"right","female","1","20","Word vs Med FW","rokula.wav","rotila.wav",NA,NA,0.304724437968249,"Familiar",5,32,1480,0,"Medial","Word vs FW",3.41904454486766
"1713",5241,"Base_Test2_121","Test2",1,23,"right","female","1","19","Word vs Med FW","pidopa.wav","pitipa.wav",NA,NA,0.188825795403843,"Familiar",1,33,1215,1,"Medial","Word vs FW",4.41904454486766
"1714",5242,"Base_Test2_121","Test2",1,23,"right","female","1","3","Word vs PW","pidopa.wav","dopada.wav",2,NA,NA,"Familiar",1,34,1116,1,NA,"Word vs PW",5.41904454486766
"1715",5243,"Base_Test2_121","Test2",1,23,"right","female","5","41","PW vs Med FW","dakubi.wav","ladatu.wav",1,NA,-0.220218909100643,"Familiar",1,35,1595,0,"Medial","PW vs FW",6.41904454486766
"1716",5244,"Base_Test2_121","Test2",1,23,"right","female","5","52","PW vs Fin FW","rokubu.wav","biroku.wav",1,NA,1.41219181915006,"Familiar",1,36,1767,0,"Final","PW vs FW",7.41904454486766
"1717",5245,"Base_Test2_121","Test2",1,23,"right","female","5","29","Word vs Fin FW","datupa.wav","datubi.wav",NA,NA,1.41219181915006,"Familiar",1,37,4086,0,"Final","Word vs FW",8.41904454486766
"1718",5246,"Base_Test2_121","Test2",1,23,"right","female","5","35","PW vs In FW","rodopa.wav","lapido.wav",1,NA,1.24917468413952,"Familiar",1,38,2164,0,"Initial","PW vs FW",9.41904454486766
"1719",5247,"Base_Test2_121","Test2",1,23,"right","female","1","55","PW vs Fin FW","dopago.wav","pidola.wav",2,NA,-1.33386862993862,"Familiar",5,39,1293,0,"Final","PW vs FW",10.4190445448677
"1720",5248,"Base_Test2_121","Test2",1,23,"right","female","5","5","Word vs PW","padatu.wav","datubi.wav",1,NA,NA,"Familiar",5,40,1812,1,NA,"Word vs PW",11.4190445448677
"1721",5249,"Base_Test2_121","Test2",1,23,"right","female","1","12","Word vs In FW","rokula.wav","gokula.wav",NA,NA,-1.86195586828026,"Familiar",5,41,5844,0,"Initial","Word vs FW",12.4190445448677
"1722",5250,"Base_Test2_121","Test2",1,23,"right","female","5","8","Word vs PW","kulago.wav","rokula.wav",2,NA,NA,"Familiar",5,42,1332,1,NA,"Word vs PW",13.4190445448677
"1723",5251,"Base_Test2_121","Test2",1,23,"right","female","1","25","Word vs Fin FW","datubi.wav","datubu.wav",NA,NA,-0.0477641717231296,"Familiar",1,43,1224,1,"Final","Word vs FW",14.4190445448677
"1724",5252,"Base_Test2_121","Test2",1,23,"right","female","1","10","Word vs In FW","gotibu.wav","rotibu.wav",NA,NA,-1.86195586828026,"Familiar",1,44,2669,1,"Initial","Word vs FW",15.4190445448677
"1725",5253,"Base_Test2_121","Test2",1,23,"right","female","1","53","PW vs Fin FW","tubiro.wav","datupa.wav",2,NA,1.41219181915006,"Familiar",5,45,1325,0,"Final","PW vs FW",16.4190445448677
"1726",5254,"Base_Test2_121","Test2",1,23,"right","female","1","27","Word vs Fin FW","pidopa.wav","pidobi.wav",NA,NA,1.41219181915006,"Familiar",1,46,1779,1,"Final","Word vs FW",17.4190445448677
"1727",5255,"Base_Test2_121","Test2",1,23,"right","female","5","34","PW vs In FW","rotibu.wav","bigoti.wav",1,NA,-1.86195586828026,"Familiar",1,47,1185,0,"Initial","PW vs FW",18.4190445448677
"1728",5256,"Base_Test2_121","Test2",1,23,"right","female","1","11","Word vs In FW","pidopa.wav","rodopa.wav",NA,NA,1.24917468413952,"Familiar",1,48,1396,1,"Initial","Word vs FW",19.4190445448677
"1729",5257,"Base_Test2_121","Test2",1,23,"right","female","5","44","PW vs Med FW","rotila.wav","biroku.wav",1,NA,0.304724437968249,"Familiar",1,49,1343,0,"Medial","PW vs FW",20.4190445448677
"1730",5258,"Base_Test2_121","Test2",1,23,"right","female","5","16","Word vs In FW","pikula.wav","rokula.wav",NA,NA,1.24917468413952,"Familiar",1,50,1007,0,"Initial","Word vs FW",21.4190445448677
"1731",5259,"Base_Test2_121","Test2",1,23,"right","female","5","50","PW vs Fin FW","gotibi.wav","pagoti.wav",1,NA,-0.0477641717231296,"Familiar",1,51,1467,0,"Final","PW vs FW",22.4190445448677
"1732",5260,"Base_Test2_121","Test2",1,23,"right","female","1","48","PW vs Med FW","kulapi.wav","rotula.wav",2,NA,-0.220218909100643,"Familiar",5,52,2133,0,"Medial","PW vs FW",23.4190445448677
"1733",5261,"Base_Test2_121","Test2",1,23,"right","female","5","6","Word vs PW","bigoti.wav","gotibu.wav",1,NA,NA,"Familiar",1,53,1761,0,NA,"Word vs PW",24.4190445448677
"1734",5262,"Base_Test2_121","Test2",1,23,"right","female","1","45","PW vs Med FW","tubiro.wav","dadobi.wav",2,NA,-0.511235860396801,"Familiar",5,54,1398,0,"Medial","PW vs FW",25.4190445448677
"1735",5263,"Base_Test2_121","Test2",1,23,"right","female","1","47","PW vs Med FW","dopago.wav","pitupa.wav",2,NA,-0.511235860396801,"Familiar",5,55,2512,0,"Medial","PW vs FW",26.4190445448677
"1736",5264,"Base_Test2_121","Test2",1,23,"right","female","1","2","Word vs PW","gotibu.wav","tiburo.wav",2,NA,NA,"Familiar",1,56,1591,1,NA,"Word vs PW",27.4190445448677
"1737",5265,"Base_Test2_122","Test2",2,31,"right","male","5","23","Word vs Med FW","pitupa.wav","pidopa.wav",NA,NA,-0.511235860396801,"Familiar",1,1,2303,0,"Medial","Word vs FW",-27.5809554551323
"1738",5266,"Base_Test2_122","Test2",2,31,"right","male","1","28","Word vs Fin FW","rokula.wav","rokubu.wav",NA,NA,-0.6002713510153,"Familiar",1,2,2015,1,"Final","Word vs FW",-26.5809554551323
"1739",5267,"Base_Test2_122","Test2",2,31,"right","male","1","20","Word vs Med FW","rokula.wav","rotila.wav",NA,NA,0.304724437968249,"Familiar",1,3,2956,1,"Medial","Word vs FW",-25.5809554551323
"1740",5268,"Base_Test2_122","Test2",2,31,"right","male","1","3","Word vs PW","pidopa.wav","dopada.wav",2,NA,NA,"Familiar",1,4,1741,1,NA,"Word vs PW",-24.5809554551323
"1741",5269,"Base_Test2_122","Test2",2,31,"right","male","5","41","PW vs Med FW","dakubi.wav","ladatu.wav",1,NA,-0.220218909100643,"Familiar",1,5,5464,0,"Medial","PW vs FW",-23.5809554551323
"1742",5270,"Base_Test2_122","Test2",2,31,"right","male","5","5","Word vs PW","padatu.wav","datubi.wav",1,NA,NA,"Familiar",5,6,1589,1,NA,"Word vs PW",-22.5809554551323
"1743",5271,"Base_Test2_122","Test2",2,31,"right","male","5","34","PW vs In FW","rotibu.wav","bigoti.wav",1,NA,-1.86195586828026,"Familiar",5,7,5306,1,"Initial","PW vs FW",-21.5809554551323
"1744",5272,"Base_Test2_122","Test2",2,31,"right","male","1","56","PW vs Fin FW","kulapi.wav","rokupa.wav",2,NA,-1.33386862993862,"Familiar",5,8,2369,0,"Final","PW vs FW",-20.5809554551323
"1745",5273,"Base_Test2_122","Test2",2,31,"right","male","1","46","PW vs Med FW","tibuda.wav","gotubu.wav",2,NA,-0.423838312135714,"Familiar",1,9,2027,1,"Medial","PW vs FW",-19.5809554551323
"1746",5274,"Base_Test2_122","Test2",2,31,"right","male","5","7","Word vs PW","lapido.wav","pidopa.wav",1,NA,NA,"Familiar",5,10,1740,1,NA,"Word vs PW",-18.5809554551323
"1747",5275,"Base_Test2_122","Test2",2,31,"right","male","5","50","PW vs Fin FW","gotibi.wav","pagoti.wav",1,NA,-0.0477641717231296,"Familiar",5,11,4293,1,"Final","PW vs FW",-17.5809554551323
"1748",5276,"Base_Test2_122","Test2",2,31,"right","male","1","26","Word vs Fin FW","gotibu.wav","gotibi.wav",NA,NA,-0.0477641717231296,"Familiar",5,12,2899,0,"Final","Word vs FW",-16.5809554551323
"1749",5277,"Base_Test2_122","Test2",2,31,"right","male","5","8","Word vs PW","kulago.wav","rokula.wav",2,NA,NA,"Familiar",5,13,4211,1,NA,"Word vs PW",-15.5809554551323
"1750",5278,"Base_Test2_122","Test2",2,31,"right","male","5","13","Word vs In FW","pitubi.wav","datubi.wav",NA,NA,1.14212436080289,"Familiar",1,14,5624,0,"Initial","Word vs FW",-14.5809554551323
"1751",5279,"Base_Test2_122","Test2",2,31,"right","male","1","17","Word vs Med FW","datubi.wav","dakubi.wav",NA,NA,-0.220218909100643,"Familiar",1,15,2349,1,"Medial","Word vs FW",-13.5809554551323
"1752",5280,"Base_Test2_122","Test2",2,31,"right","male","5","21","Word vs Med FW","dadobi.wav","datubi.wav",NA,NA,-0.511235860396801,"Familiar",5,16,1542,1,"Medial","Word vs FW",-12.5809554551323
"1753",5281,"Base_Test2_122","Test2",2,31,"right","male","5","24","Word vs Med FW","rotula.wav","rokula.wav",NA,NA,-0.220218909100643,"Familiar",1,17,3142,0,"Medial","Word vs FW",-11.5809554551323
"1754",5282,"Base_Test2_122","Test2",2,31,"right","male","1","18","Word vs Med FW","gotibu.wav","godobu.wav",NA,NA,0.188825795403843,"Familiar",1,18,2568,1,"Medial","Word vs FW",-10.5809554551323
"1755",5283,"Base_Test2_122","Test2",2,31,"right","male","1","37","PW vs In FW","tubipi.wav","pitubi.wav",2,NA,1.14212436080289,"Familiar",1,19,9384,1,"Initial","PW vs FW",-9.58095545513234
"1756",5284,"Base_Test2_122","Test2",2,31,"right","male","5","49","PW vs Fin FW","datubu.wav","ladatu.wav",1,NA,-0.0477641717231296,"Familiar",1,20,2256,0,"Final","PW vs FW",-8.58095545513234
"1757",5285,"Base_Test2_122","Test2",2,31,"right","male","1","53","PW vs Fin FW","tubiro.wav","datupa.wav",2,NA,1.41219181915006,"Familiar",1,21,4755,1,"Final","PW vs FW",-7.58095545513234
"1758",5286,"Base_Test2_122","Test2",2,31,"right","male","1","48","PW vs Med FW","kulapi.wav","rotula.wav",2,NA,-0.220218909100643,"Familiar",1,22,3518,1,"Medial","PW vs FW",-6.58095545513234
"1759",5287,"Base_Test2_122","Test2",2,31,"right","male","5","15","Word vs In FW","dadopa.wav","pidopa.wav",NA,NA,1.14212436080289,"Familiar",1,23,6511,0,"Initial","Word vs FW",-5.58095545513234
"1760",5288,"Base_Test2_122","Test2",2,31,"right","male","1","45","PW vs Med FW","tubiro.wav","dadobi.wav",2,NA,-0.511235860396801,"Familiar",1,24,2113,1,"Medial","PW vs FW",-4.58095545513234
"1761",5289,"Base_Test2_122","Test2",2,31,"right","male","5","30","Word vs Fin FW","gotila.wav","gotibu.wav",NA,NA,-0.6002713510153,"Familiar",5,25,4561,1,"Final","Word vs FW",-3.58095545513234
"1762",5290,"Base_Test2_122","Test2",2,31,"right","male","1","39","PW vs In FW","dopada.wav","dadopa.wav",2,NA,1.14212436080289,"Familiar",1,26,3745,1,"Initial","PW vs FW",-2.58095545513234
"1763",5291,"Base_Test2_122","Test2",2,31,"right","male","5","31","Word vs Fin FW","pidola.wav","pidopa.wav",NA,NA,-1.33386862993862,"Familiar",1,27,2492,0,"Final","Word vs FW",-1.58095545513234
"1764",5292,"Base_Test2_122","Test2",2,31,"right","male","5","52","PW vs Fin FW","rokubu.wav","biroku.wav",1,NA,1.41219181915006,"Familiar",1,28,4658,0,"Final","PW vs FW",-0.580955455132344
"1765",5293,"Base_Test2_122","Test2",2,31,"right","male","1","12","Word vs In FW","rokula.wav","gokula.wav",NA,NA,-1.86195586828026,"Familiar",1,29,3137,1,"Initial","Word vs FW",0.419044544867656
"1766",5294,"Base_Test2_122","Test2",2,31,"right","male","1","47","PW vs Med FW","dopago.wav","pitupa.wav",2,NA,-0.511235860396801,"Familiar",5,30,3525,0,"Medial","PW vs FW",1.41904454486766
"1767",5295,"Base_Test2_122","Test2",2,31,"right","male","5","22","Word vs Med FW","gotubu.wav","gotibu.wav",NA,NA,-0.423838312135714,"Familiar",5,31,5474,1,"Medial","Word vs FW",2.41904454486766
"1768",5296,"Base_Test2_122","Test2",2,31,"right","male","5","42","PW vs Med FW","godobu.wav","pagoti.wav",1,NA,0.188825795403843,"Familiar",5,32,3757,1,"Medial","PW vs FW",3.41904454486766
"1769",5297,"Base_Test2_122","Test2",2,31,"right","male","1","10","Word vs In FW","gotibu.wav","rotibu.wav",NA,NA,-1.86195586828026,"Familiar",5,33,4542,0,"Initial","Word vs FW",4.41904454486766
"1770",5298,"Base_Test2_122","Test2",2,31,"right","male","1","55","PW vs Fin FW","dopago.wav","pidola.wav",2,NA,-1.33386862993862,"Familiar",1,34,6750,1,"Final","PW vs FW",5.41904454486766
"1771",5299,"Base_Test2_122","Test2",2,31,"right","male","1","19","Word vs Med FW","pidopa.wav","pitipa.wav",NA,NA,0.188825795403843,"Familiar",1,35,2152,1,"Medial","Word vs FW",6.41904454486766
"1772",5300,"Base_Test2_122","Test2",2,31,"right","male","5","32","Word vs Fin FW","rokupa.wav","rokula.wav",NA,NA,-1.33386862993862,"Familiar",1,36,2876,0,"Final","Word vs FW",7.41904454486766
"1773",5301,"Base_Test2_122","Test2",2,31,"right","male","5","6","Word vs PW","bigoti.wav","gotibu.wav",1,NA,NA,"Familiar",1,37,6923,0,NA,"Word vs PW",8.41904454486766
"1774",5302,"Base_Test2_122","Test2",2,31,"right","male","1","38","PW vs In FW","tiburo.wav","datibu.wav",2,NA,-0.974709168761662,"Familiar",1,38,9799,1,"Initial","PW vs FW",9.41904454486766
"1775",5303,"Base_Test2_122","Test2",2,31,"right","male","1","2","Word vs PW","gotibu.wav","tiburo.wav",2,NA,NA,"Familiar",5,39,1927,0,NA,"Word vs PW",10.4190445448677
"1776",5304,"Base_Test2_122","Test2",2,31,"right","male","5","51","PW vs Fin FW","pidobi.wav","bupido.wav",1,NA,-0.6002713510153,"Familiar",1,40,4649,0,"Final","PW vs FW",11.4190445448677
"1777",5305,"Base_Test2_122","Test2",2,31,"right","male","5","33","PW vs In FW","gotubi.wav","padatu.wav",1,NA,-0.974709168761662,"Familiar",1,41,6331,0,"Initial","PW vs FW",12.4190445448677
"1778",5306,"Base_Test2_122","Test2",2,31,"right","male","5","43","PW vs Med FW","pitipa.wav","bupido.wav",1,NA,0.188825795403843,"Familiar",1,42,6443,0,"Medial","PW vs FW",13.4190445448677
"1779",5307,"Base_Test2_122","Test2",2,31,"right","male","1","27","Word vs Fin FW","pidopa.wav","pidobi.wav",NA,NA,1.41219181915006,"Familiar",1,43,3313,1,"Final","Word vs FW",14.4190445448677
"1780",5308,"Base_Test2_122","Test2",2,31,"right","male","1","40","PW vs In FW","buroku.wav","pikula.wav",1,NA,1.24917468413952,"Familiar",5,44,8681,0,"Initial","PW vs FW",15.4190445448677
"1781",5309,"Base_Test2_122","Test2",2,31,"right","male","1","11","Word vs In FW","pidopa.wav","rodopa.wav",NA,NA,1.24917468413952,"Familiar",5,45,7287,0,"Initial","Word vs FW",16.4190445448677
"1782",5310,"Base_Test2_122","Test2",2,31,"right","male","1","25","Word vs Fin FW","datubi.wav","datubu.wav",NA,NA,-0.0477641717231296,"Familiar",1,46,1460,1,"Final","Word vs FW",17.4190445448677
"1783",5311,"Base_Test2_122","Test2",2,31,"right","male","5","44","PW vs Med FW","rotila.wav","biroku.wav",1,NA,0.304724437968249,"Familiar",1,47,1708,0,"Medial","PW vs FW",18.4190445448677
"1784",5312,"Base_Test2_122","Test2",2,31,"right","male","5","16","Word vs In FW","pikula.wav","rokula.wav",NA,NA,1.24917468413952,"Familiar",5,48,6671,1,"Initial","Word vs FW",19.4190445448677
"1785",5313,"Base_Test2_122","Test2",2,31,"right","male","5","35","PW vs In FW","rodopa.wav","lapido.wav",1,NA,1.24917468413952,"Familiar",5,49,3329,1,"Initial","PW vs FW",20.4190445448677
"1786",5314,"Base_Test2_122","Test2",2,31,"right","male","1","54","PW vs Fin FW","tibuda.wav","gotila.wav",2,NA,-0.6002713510153,"Familiar",5,50,9857,0,"Final","PW vs FW",21.4190445448677
"1787",5315,"Base_Test2_122","Test2",2,31,"right","male","5","14","Word vs In FW","datibu.wav","gotibu.wav",NA,NA,-0.974709168761662,"Familiar",1,51,6046,0,"Initial","Word vs FW",22.4190445448677
"1788",5316,"Base_Test2_122","Test2",2,31,"right","male","1","1","Word vs PW","datubi.wav","tubipi.wav",2,NA,NA,"Familiar",5,52,3778,0,NA,"Word vs PW",23.4190445448677
"1789",5317,"Base_Test2_122","Test2",2,31,"right","male","1","9","Word vs In FW","datubi.wav","gotubi.wav",NA,NA,-0.974709168761662,"Familiar",1,53,2446,1,"Initial","Word vs FW",24.4190445448677
"1790",5318,"Base_Test2_122","Test2",2,31,"right","male","1","4","Word vs PW","rokula.wav","buroku.wav",1,NA,NA,"Familiar",1,54,1905,1,NA,"Word vs PW",25.4190445448677
"1791",5319,"Base_Test2_122","Test2",2,31,"right","male","5","29","Word vs Fin FW","datupa.wav","datubi.wav",NA,NA,1.41219181915006,"Familiar",5,55,12848,1,"Final","Word vs FW",26.4190445448677
"1792",5320,"Base_Test2_122","Test2",2,31,"right","male","5","36","PW vs In FW","gokula.wav","kulago.wav",2,NA,-1.86195586828026,"Familiar",1,56,1953,0,"Initial","PW vs FW",27.4190445448677
"1793",5321,"Base_Test2_605","Test2",1,28,"right","female","5","6","Word vs PW","bigoti.wav","gotibu.wav",1,NA,NA,"Familiar",1,1,1387,0,NA,"Word vs PW",-27.5809554551323
"1794",5322,"Base_Test2_605","Test2",1,28,"right","female","1","26","Word vs Fin FW","gotibu.wav","gotibi.wav",NA,NA,-0.0477641717231296,"Familiar",1,2,4698,1,"Final","Word vs FW",-26.5809554551323
"1795",5323,"Base_Test2_605","Test2",1,28,"right","female","1","56","PW vs Fin FW","kulapi.wav","rokupa.wav",2,NA,-1.33386862993862,"Familiar",5,3,2351,0,"Final","PW vs FW",-25.5809554551323
"1796",5324,"Base_Test2_605","Test2",1,28,"right","female","5","21","Word vs Med FW","dadobi.wav","datubi.wav",NA,NA,-0.511235860396801,"Familiar",5,4,1747,1,"Medial","Word vs FW",-24.5809554551323
"1797",5325,"Base_Test2_605","Test2",1,28,"right","female","5","7","Word vs PW","lapido.wav","pidopa.wav",1,NA,NA,"Familiar",1,5,1409,0,NA,"Word vs PW",-23.5809554551323
"1798",5326,"Base_Test2_605","Test2",1,28,"right","female","5","23","Word vs Med FW","pitupa.wav","pidopa.wav",NA,NA,-0.511235860396801,"Familiar",5,6,1556,1,"Medial","Word vs FW",-22.5809554551323
"1799",5327,"Base_Test2_605","Test2",1,28,"right","female","5","43","PW vs Med FW","pitipa.wav","bupido.wav",1,NA,0.188825795403843,"Familiar",1,7,993,0,"Medial","PW vs FW",-21.5809554551323
"1800",5328,"Base_Test2_605","Test2",1,28,"right","female","5","49","PW vs Fin FW","datubu.wav","ladatu.wav",1,NA,-0.0477641717231296,"Familiar",5,8,1248,1,"Final","PW vs FW",-20.5809554551323
"1801",5329,"Base_Test2_605","Test2",1,28,"right","female","5","29","Word vs Fin FW","datupa.wav","datubi.wav",NA,NA,1.41219181915006,"Familiar",1,9,167,0,"Final","Word vs FW",-19.5809554551323
"1802",5330,"Base_Test2_605","Test2",1,28,"right","female","1","37","PW vs In FW","tubipi.wav","pitubi.wav",2,NA,1.14212436080289,"Familiar",5,10,1323,0,"Initial","PW vs FW",-18.5809554551323
"1803",5331,"Base_Test2_605","Test2",1,28,"right","female","1","18","Word vs Med FW","gotibu.wav","godobu.wav",NA,NA,0.188825795403843,"Familiar",1,11,1032,1,"Medial","Word vs FW",-17.5809554551323
"1804",5332,"Base_Test2_605","Test2",1,28,"right","female","1","11","Word vs In FW","pidopa.wav","rodopa.wav",NA,NA,1.24917468413952,"Familiar",1,12,1879,1,"Initial","Word vs FW",-16.5809554551323
"1805",5333,"Base_Test2_605","Test2",1,28,"right","female","1","25","Word vs Fin FW","datubi.wav","datubu.wav",NA,NA,-0.0477641717231296,"Familiar",1,13,1294,1,"Final","Word vs FW",-15.5809554551323
"1806",5334,"Base_Test2_605","Test2",1,28,"right","female","5","50","PW vs Fin FW","gotibi.wav","pagoti.wav",1,NA,-0.0477641717231296,"Familiar",1,14,1183,0,"Final","PW vs FW",-14.5809554551323
"1807",5335,"Base_Test2_605","Test2",1,28,"right","female","5","44","PW vs Med FW","rotila.wav","biroku.wav",1,NA,0.304724437968249,"Familiar",5,15,1220,1,"Medial","PW vs FW",-13.5809554551323
"1808",5336,"Base_Test2_605","Test2",1,28,"right","female","5","30","Word vs Fin FW","gotila.wav","gotibu.wav",NA,NA,-0.6002713510153,"Familiar",1,16,1280,0,"Final","Word vs FW",-12.5809554551323
"1809",5337,"Base_Test2_605","Test2",1,28,"right","female","5","33","PW vs In FW","gotubi.wav","padatu.wav",1,NA,-0.974709168761662,"Familiar",5,17,963,1,"Initial","PW vs FW",-11.5809554551323
"1810",5338,"Base_Test2_605","Test2",1,28,"right","female","1","53","PW vs Fin FW","tubiro.wav","datupa.wav",2,NA,1.41219181915006,"Familiar",1,18,999,1,"Final","PW vs FW",-10.5809554551323
"1811",5339,"Base_Test2_605","Test2",1,28,"right","female","5","22","Word vs Med FW","gotubu.wav","gotibu.wav",NA,NA,-0.423838312135714,"Familiar",1,19,1726,0,"Medial","Word vs FW",-9.58095545513234
"1812",5340,"Base_Test2_605","Test2",1,28,"right","female","1","1","Word vs PW","datubi.wav","tubipi.wav",2,NA,NA,"Familiar",5,20,1130,0,NA,"Word vs PW",-8.58095545513234
"1813",5341,"Base_Test2_605","Test2",1,28,"right","female","5","5","Word vs PW","padatu.wav","datubi.wav",1,NA,NA,"Familiar",1,21,923,0,NA,"Word vs PW",-7.58095545513234
"1814",5342,"Base_Test2_605","Test2",1,28,"right","female","5","14","Word vs In FW","datibu.wav","gotibu.wav",NA,NA,-0.974709168761662,"Familiar",1,22,1174,0,"Initial","Word vs FW",-6.58095545513234
"1815",5343,"Base_Test2_605","Test2",1,28,"right","female","5","42","PW vs Med FW","godobu.wav","pagoti.wav",1,NA,0.188825795403843,"Familiar",5,23,888,1,"Medial","PW vs FW",-5.58095545513234
"1816",5344,"Base_Test2_605","Test2",1,28,"right","female","1","28","Word vs Fin FW","rokula.wav","rokubu.wav",NA,NA,-0.6002713510153,"Familiar",1,24,1001,1,"Final","Word vs FW",-4.58095545513234
"1817",5345,"Base_Test2_605","Test2",1,28,"right","female","1","2","Word vs PW","gotibu.wav","tiburo.wav",2,NA,NA,"Familiar",5,25,1031,0,NA,"Word vs PW",-3.58095545513234
"1818",5346,"Base_Test2_605","Test2",1,28,"right","female","1","20","Word vs Med FW","rokula.wav","rotila.wav",NA,NA,0.304724437968249,"Familiar",1,26,995,1,"Medial","Word vs FW",-2.58095545513234
"1819",5347,"Base_Test2_605","Test2",1,28,"right","female","1","38","PW vs In FW","tiburo.wav","datibu.wav",2,NA,-0.974709168761662,"Familiar",1,27,1014,1,"Initial","PW vs FW",-1.58095545513234
"1820",5348,"Base_Test2_605","Test2",1,28,"right","female","5","52","PW vs Fin FW","rokubu.wav","biroku.wav",1,NA,1.41219181915006,"Familiar",5,28,1313,1,"Final","PW vs FW",-0.580955455132344
"1821",5349,"Base_Test2_605","Test2",1,28,"right","female","5","13","Word vs In FW","pitubi.wav","datubi.wav",NA,NA,1.14212436080289,"Familiar",5,29,931,1,"Initial","Word vs FW",0.419044544867656
"1822",5350,"Base_Test2_605","Test2",1,28,"right","female","5","51","PW vs Fin FW","pidobi.wav","bupido.wav",1,NA,-0.6002713510153,"Familiar",5,30,1381,1,"Final","PW vs FW",1.41904454486766
"1823",5351,"Base_Test2_605","Test2",1,28,"right","female","5","16","Word vs In FW","pikula.wav","rokula.wav",NA,NA,1.24917468413952,"Familiar",5,31,838,1,"Initial","Word vs FW",2.41904454486766
"1824",5352,"Base_Test2_605","Test2",1,28,"right","female","1","55","PW vs Fin FW","dopago.wav","pidola.wav",2,NA,-1.33386862993862,"Familiar",5,32,1004,0,"Final","PW vs FW",3.41904454486766
"1825",5353,"Base_Test2_605","Test2",1,28,"right","female","1","39","PW vs In FW","dopada.wav","dadopa.wav",2,NA,1.14212436080289,"Familiar",1,33,1243,1,"Initial","PW vs FW",4.41904454486766
"1826",5354,"Base_Test2_605","Test2",1,28,"right","female","5","8","Word vs PW","kulago.wav","rokula.wav",2,NA,NA,"Familiar",5,34,879,1,NA,"Word vs PW",5.41904454486766
"1827",5355,"Base_Test2_605","Test2",1,28,"right","female","1","17","Word vs Med FW","datubi.wav","dakubi.wav",NA,NA,-0.220218909100643,"Familiar",1,35,1771,1,"Medial","Word vs FW",6.41904454486766
"1828",5356,"Base_Test2_605","Test2",1,28,"right","female","1","12","Word vs In FW","rokula.wav","gokula.wav",NA,NA,-1.86195586828026,"Familiar",1,36,1019,1,"Initial","Word vs FW",7.41904454486766
